fare_id,rider_category_id,price,expiration_date,commencement_date
437609,2,3.55,,
437610,2,3.10,,
437611,2,2.40,,
437612,2,2.30,,
437613,2,2.20,,
437614,2,2.10,,
437615,2,2.10,,
437616,2,2.05,,
437617,2,2.05,,
437618,2,2.10,,
437619,2,2.10,,
437620,2,2.10,,
437621,2,2.15,,
437622,2,2.25,,
437623,2,2.40,,
437624,2,2.50,,
437625,2,2.65,,
437626,2,2.80,,
437627,2,3.05,,
437628,2,3.20,,
437629,2,2.65,,
437630,2,3.20,,
437631,2,0.95,,
437632,2,2.80,,
437633,2,3.20,,
437634,2,0.95,,
437635,2,0.95,,
437636,2,0.95,,
437637,2,1.50,,
437638,2,1.70,,
437639,2,2.00,,
437640,2,2.15,,
437641,2,2.95,,
437642,2,2.95,,
437643,2,2.95,,
437644,2,2.95,,
437645,2,3.00,,
437646,2,3.00,,
437647,2,3.10,,
437648,2,3.15,,
437649,2,3.20,,
437650,2,5.25,,
437651,2,3.40,,
437652,2,3.75,,
437653,2,3.90,,
437654,2,0.95,,
437655,2,1.65,,
437656,2,1.55,,
437657,2,1.55,,
437658,2,3.90,,
437659,2,1.80,,
437660,2,3.15,,
437661,2,2.50,,
437662,2,2.40,,
437663,2,2.30,,
437664,2,2.25,,
437665,2,2.20,,
437666,2,2.15,,
437667,2,2.10,,
437668,2,2.05,,
437669,2,2.05,,
437670,2,2.05,,
437671,2,2.20,,
437672,2,2.30,,
437673,2,2.45,,
437674,2,2.55,,
437675,2,2.70,,
437676,2,2.85,,
437677,2,3.05,,
437678,2,3.25,,
437679,2,2.70,,
437680,2,3.20,,
437681,2,3.45,,
437682,2,3.20,,
437683,2,2.80,,
437684,2,3.05,,
437685,2,2.90,,
437686,2,2.80,,
437687,2,2.60,,
437688,2,2.45,,
437689,2,2.15,,
437690,2,2.00,,
437691,2,1.75,,
437692,2,1.75,,
437693,2,1.75,,
437694,2,1.75,,
437695,2,1.70,,
437696,2,1.65,,
437697,2,1.55,,
437698,2,1.55,,
437699,2,1.55,,
437700,2,5.25,,
437701,2,3.45,,
437702,2,3.80,,
437703,2,3.95,,
437704,2,3.50,,
437705,2,3.80,,
437706,2,3.15,,
437707,2,3.30,,
437708,2,5.60,,
437709,2,3.45,,
437710,2,3.00,,
437711,2,2.30,,
437712,2,2.20,,
437713,2,2.10,,
437714,2,2.00,,
437715,2,2.00,,
437716,2,1.95,,
437717,2,1.95,,
437718,2,2.00,,
437719,2,2.00,,
437720,2,2.00,,
437721,2,2.05,,
437722,2,2.15,,
437723,2,2.30,,
437724,2,2.40,,
437725,2,2.55,,
437726,2,2.70,,
437727,2,2.95,,
437728,2,3.10,,
437729,2,2.55,,
437730,2,3.10,,
437731,2,0.95,,
437732,2,0.95,,
437733,2,3.05,,
437734,2,2.80,,
437735,2,0.95,,
437736,2,0.95,,
437737,2,0.95,,
437738,2,0.95,,
437739,2,1.90,,
437740,2,2.05,,
437741,2,2.85,,
437742,2,2.85,,
437743,2,2.85,,
437744,2,2.85,,
437745,2,2.90,,
437746,2,2.90,,
437747,2,3.00,,
437748,2,3.05,,
437749,2,3.10,,
437750,2,5.10,,
437751,2,3.30,,
437752,2,3.65,,
437753,2,3.80,,
437754,2,0.95,,
437755,2,1.75,,
437756,2,2.95,,
437757,2,3.10,,
437758,2,5.40,,
437759,2,3.25,,
437760,2,2.80,,
437761,2,2.10,,
437762,2,2.00,,
437763,2,1.90,,
437764,2,1.80,,
437765,2,1.80,,
437766,2,1.75,,
437767,2,1.75,,
437768,2,1.80,,
437769,2,1.80,,
437770,2,1.80,,
437771,2,1.85,,
437772,2,1.95,,
437773,2,2.10,,
437774,2,2.20,,
437775,2,2.35,,
437776,2,2.50,,
437777,2,2.75,,
437778,2,2.90,,
437779,2,2.35,,
437780,2,2.90,,
437781,2,0.95,,
437782,2,0.95,,
437783,2,2.90,,
437784,2,0.95,,
437785,2,2.80,,
437786,2,0.95,,
437787,2,0.95,,
437788,2,0.95,,
437789,2,1.70,,
437790,2,1.85,,
437791,2,2.65,,
437792,2,2.65,,
437793,2,2.65,,
437794,2,2.65,,
437795,2,2.70,,
437796,2,2.70,,
437797,2,2.80,,
437798,2,2.85,,
437799,2,2.90,,
437800,2,4.95,,
437801,2,3.10,,
437802,2,3.45,,
437803,2,3.60,,
437804,2,1.65,,
437805,2,1.95,,
437806,2,2.90,,
437807,2,3.00,,
437808,2,5.30,,
437809,2,3.20,,
437810,2,2.75,,
437811,2,2.00,,
437812,2,1.90,,
437813,2,1.85,,
437814,2,1.75,,
437815,2,1.70,,
437816,2,1.65,,
437817,2,1.65,,
437818,2,1.70,,
437819,2,1.70,,
437820,2,1.70,,
437821,2,1.80,,
437822,2,1.85,,
437823,2,2.00,,
437824,2,2.15,,
437825,2,2.30,,
437826,2,2.40,,
437827,2,2.65,,
437828,2,2.85,,
437829,2,2.25,,
437830,2,2.80,,
437831,2,0.95,,
437832,2,0.95,,
437833,2,2.80,,
437834,2,0.95,,
437835,2,0.95,,
437836,2,2.80,,
437837,2,0.95,,
437838,2,0.95,,
437839,2,1.55,,
437840,2,1.75,,
437841,2,2.60,,
437842,2,2.60,,
437843,2,2.60,,
437844,2,2.60,,
437845,2,2.60,,
437846,2,2.65,,
437847,2,2.70,,
437848,2,2.75,,
437849,2,2.80,,
437850,2,4.85,,
437851,2,3.05,,
437852,2,3.40,,
437853,2,3.50,,
437854,2,1.70,,
437855,2,2.00,,
437856,2,2.70,,
437857,2,2.85,,
437858,2,5.15,,
437859,2,3.00,,
437860,2,2.55,,
437861,2,1.85,,
437862,2,1.75,,
437863,2,1.65,,
437864,2,1.55,,
437865,2,1.50,,
437866,2,1.40,,
437867,2,1.40,,
437868,2,1.50,,
437869,2,1.50,,
437870,2,1.50,,
437871,2,1.60,,
437872,2,1.70,,
437873,2,1.85,,
437874,2,1.95,,
437875,2,2.10,,
437876,2,2.25,,
437877,2,2.50,,
437878,2,2.65,,
437879,2,2.10,,
437880,2,2.65,,
437881,2,1.80,,
437882,2,1.50,,
437883,2,2.60,,
437884,2,0.95,,
437885,2,0.95,,
437886,2,0.95,,
437887,2,2.80,,
437888,2,0.95,,
437889,2,1.30,,
437890,2,1.60,,
437891,2,2.40,,
437892,2,2.40,,
437893,2,2.40,,
437894,2,2.40,,
437895,2,2.45,,
437896,2,2.45,,
437897,2,2.55,,
437898,2,2.55,,
437899,2,2.65,,
437900,2,4.65,,
437901,2,2.85,,
437902,2,3.20,,
437903,2,3.35,,
437904,2,1.85,,
437905,2,2.20,,
437906,2,2.55,,
437907,2,2.65,,
437908,2,4.95,,
437909,2,2.85,,
437910,2,2.40,,
437911,2,1.65,,
437912,2,1.55,,
437913,2,1.40,,
437914,2,1.25,,
437915,2,1.20,,
437916,2,1.10,,
437917,2,0.95,,
437918,2,1.20,,
437919,2,1.20,,
437920,2,1.20,,
437921,2,1.35,,
437922,2,1.50,,
437923,2,1.65,,
437924,2,1.80,,
437925,2,1.90,,
437926,2,2.05,,
437927,2,2.30,,
437928,2,2.45,,
437929,2,1.90,,
437930,2,2.45,,
437931,2,2.00,,
437932,2,1.70,,
437933,2,2.45,,
437934,2,0.95,,
437935,2,0.95,,
437936,2,0.95,,
437937,2,0.95,,
437938,2,2.80,,
437939,2,0.95,,
437940,2,1.30,,
437941,2,2.20,,
437942,2,2.20,,
437943,2,2.20,,
437944,2,2.20,,
437945,2,2.25,,
437946,2,2.30,,
437947,2,2.35,,
437948,2,2.40,,
437949,2,2.45,,
437950,2,4.50,,
437951,2,2.70,,
437952,2,3.05,,
437953,2,3.15,,
437954,2,2.05,,
437955,2,2.40,,
437956,2,2.25,,
437957,2,2.40,,
437958,2,4.70,,
437959,2,2.55,,
437960,2,2.10,,
437961,2,1.30,,
437962,2,1.15,,
437963,2,1.05,,
437964,2,0.95,,
437965,2,0.95,,
437966,2,0.95,,
437967,2,0.95,,
437968,2,0.95,,
437969,2,0.95,,
437970,2,0.95,,
437971,2,0.95,,
437972,2,1.10,,
437973,2,1.35,,
437974,2,1.50,,
437975,2,1.65,,
437976,2,1.80,,
437977,2,2.05,,
437978,2,2.20,,
437979,2,1.65,,
437980,2,2.20,,
437981,2,2.25,,
437982,2,2.00,,
437983,2,2.15,,
437984,2,1.90,,
437985,2,1.70,,
437986,2,1.55,,
437987,2,1.30,,
437988,2,0.95,,
437989,2,2.80,,
437990,2,0.95,,
437991,2,1.90,,
437992,2,1.90,,
437993,2,1.90,,
437994,2,1.90,,
437995,2,1.95,,
437996,2,2.00,,
437997,2,2.10,,
437998,2,2.10,,
437999,2,2.15,,
438000,2,4.10,,
438001,2,2.40,,
438002,2,2.75,,
438003,2,2.90,,
438004,2,2.30,,
438005,2,2.65,,
438006,2,2.10,,
438007,2,2.25,,
438008,2,4.50,,
438009,2,2.40,,
438010,2,2.10,,
438011,2,1.50,,
438012,2,1.30,,
438013,2,1.20,,
438014,2,1.05,,
438015,2,0.95,,
438016,2,0.95,,
438017,2,0.95,,
438018,2,0.95,,
438019,2,0.95,,
438020,2,0.95,,
438021,2,0.95,,
438022,2,1.05,,
438023,2,1.30,,
438024,2,1.50,,
438025,2,1.65,,
438026,2,1.80,,
438027,2,2.05,,
438028,2,2.20,,
438029,2,1.65,,
438030,2,2.20,,
438031,2,2.40,,
438032,2,2.15,,
438033,2,2.00,,
438034,2,2.05,,
438035,2,1.85,,
438036,2,1.75,,
438037,2,1.60,,
438038,2,1.30,,
438039,2,0.95,,
438040,2,2.80,,
438041,2,1.55,,
438042,2,1.55,,
438043,2,1.55,,
438044,2,1.55,,
438045,2,1.70,,
438046,2,1.70,,
438047,2,1.85,,
438048,2,1.95,,
438049,2,2.00,,
438050,2,4.05,,
438051,2,2.45,,
438052,2,2.75,,
438053,2,2.90,,
438054,2,2.45,,
438055,2,2.80,,
438056,2,1.90,,
438057,2,2.10,,
438058,2,4.40,,
438059,2,2.30,,
438060,2,2.90,,
438061,2,2.30,,
438062,2,2.20,,
438063,2,2.10,,
438064,2,2.00,,
438065,2,1.95,,
438066,2,1.90,,
438067,2,1.80,,
438068,2,1.65,,
438069,2,1.65,,
438070,2,1.65,,
438071,2,1.90,,
438072,2,2.05,,
438073,2,2.20,,
438074,2,2.30,,
438075,2,2.45,,
438076,2,2.60,,
438077,2,2.85,,
438078,2,3.00,,
438079,2,2.45,,
438080,2,3.00,,
438081,2,3.20,,
438082,2,2.95,,
438083,2,1.75,,
438084,2,2.85,,
438085,2,2.65,,
438086,2,2.60,,
438087,2,2.40,,
438088,2,2.20,,
438089,2,1.90,,
438090,2,1.55,,
438091,2,2.80,,
438092,2,0.95,,
438093,2,0.95,,
438094,2,0.95,,
438095,2,0.95,,
438096,2,0.95,,
438097,2,0.95,,
438098,2,0.95,,
438099,2,1.60,,
438100,2,5.00,,
438101,2,3.25,,
438102,2,3.60,,
438103,2,3.70,,
438104,2,3.30,,
438105,2,3.60,,
438106,2,1.90,,
438107,2,2.10,,
438108,2,4.40,,
438109,2,2.30,,
438110,2,2.90,,
438111,2,2.30,,
438112,2,2.20,,
438113,2,2.10,,
438114,2,2.00,,
438115,2,1.95,,
438116,2,1.90,,
438117,2,1.80,,
438118,2,1.65,,
438119,2,1.65,,
438120,2,1.65,,
438121,2,1.90,,
438122,2,2.05,,
438123,2,2.20,,
438124,2,2.30,,
438125,2,2.45,,
438126,2,2.60,,
438127,2,2.85,,
438128,2,3.00,,
438129,2,2.45,,
438130,2,3.00,,
438131,2,3.20,,
438132,2,2.95,,
438133,2,1.75,,
438134,2,2.85,,
438135,2,2.65,,
438136,2,2.60,,
438137,2,2.40,,
438138,2,2.20,,
438139,2,1.90,,
438140,2,1.55,,
438141,2,0.95,,
438142,2,2.80,,
438143,2,0.95,,
438144,2,0.95,,
438145,2,0.95,,
438146,2,0.95,,
438147,2,0.95,,
438148,2,0.95,,
438149,2,1.60,,
438150,2,5.00,,
438151,2,3.25,,
438152,2,3.60,,
438153,2,3.70,,
438154,2,3.30,,
438155,2,3.60,,
438156,2,1.90,,
438157,2,2.10,,
438158,2,4.40,,
438159,2,2.30,,
438160,2,2.90,,
438161,2,2.30,,
438162,2,2.20,,
438163,2,2.10,,
438164,2,2.00,,
438165,2,1.95,,
438166,2,1.90,,
438167,2,1.80,,
438168,2,1.65,,
438169,2,1.65,,
438170,2,1.65,,
438171,2,1.90,,
438172,2,2.05,,
438173,2,2.20,,
438174,2,2.30,,
438175,2,2.45,,
438176,2,2.60,,
438177,2,2.85,,
438178,2,3.00,,
438179,2,2.45,,
438180,2,3.00,,
438181,2,3.20,,
438182,2,2.95,,
438183,2,1.75,,
438184,2,2.85,,
438185,2,2.65,,
438186,2,2.60,,
438187,2,2.40,,
438188,2,2.20,,
438189,2,1.90,,
438190,2,1.55,,
438191,2,0.95,,
438192,2,0.95,,
438193,2,2.80,,
438194,2,0.95,,
438195,2,0.95,,
438196,2,0.95,,
438197,2,0.95,,
438198,2,0.95,,
438199,2,1.60,,
438200,2,5.00,,
438201,2,3.25,,
438202,2,3.60,,
438203,2,3.70,,
438204,2,3.30,,
438205,2,3.60,,
438206,2,1.90,,
438207,2,2.10,,
438208,2,4.40,,
438209,2,2.30,,
438210,2,2.90,,
438211,2,2.30,,
438212,2,2.20,,
438213,2,2.10,,
438214,2,2.00,,
438215,2,1.95,,
438216,2,1.90,,
438217,2,1.80,,
438218,2,1.65,,
438219,2,1.65,,
438220,2,1.65,,
438221,2,1.90,,
438222,2,2.05,,
438223,2,2.20,,
438224,2,2.30,,
438225,2,2.45,,
438226,2,2.60,,
438227,2,2.85,,
438228,2,3.00,,
438229,2,2.45,,
438230,2,3.00,,
438231,2,3.20,,
438232,2,2.95,,
438233,2,1.75,,
438234,2,2.85,,
438235,2,2.65,,
438236,2,2.60,,
438237,2,2.40,,
438238,2,2.20,,
438239,2,1.90,,
438240,2,1.55,,
438241,2,0.95,,
438242,2,0.95,,
438243,2,0.95,,
438244,2,2.80,,
438245,2,0.95,,
438246,2,0.95,,
438247,2,0.95,,
438248,2,0.95,,
438249,2,1.60,,
438250,2,5.00,,
438251,2,3.25,,
438252,2,3.60,,
438253,2,3.70,,
438254,2,3.30,,
438255,2,3.60,,
438256,2,1.85,,
438257,2,2.00,,
438258,2,4.35,,
438259,2,2.25,,
438260,2,2.95,,
438261,2,2.30,,
438262,2,2.25,,
438263,2,2.15,,
438264,2,2.05,,
438265,2,2.00,,
438266,2,2.00,,
438267,2,1.85,,
438268,2,1.75,,
438269,2,1.75,,
438270,2,1.75,,
438271,2,2.00,,
438272,2,2.10,,
438273,2,2.25,,
438274,2,2.35,,
438275,2,2.50,,
438276,2,2.65,,
438277,2,2.90,,
438278,2,3.05,,
438279,2,2.50,,
438280,2,3.05,,
438281,2,3.25,,
438282,2,3.00,,
438283,2,1.70,,
438284,2,2.90,,
438285,2,2.70,,
438286,2,2.60,,
438287,2,2.45,,
438288,2,2.25,,
438289,2,1.95,,
438290,2,1.70,,
438291,2,0.95,,
438292,2,0.95,,
438293,2,0.95,,
438294,2,0.95,,
438295,2,2.80,,
438296,2,0.95,,
438297,2,0.95,,
438298,2,0.95,,
438299,2,1.50,,
438300,2,5.10,,
438301,2,3.25,,
438302,2,3.60,,
438303,2,3.75,,
438304,2,3.35,,
438305,2,3.65,,
438306,2,1.80,,
438307,2,1.95,,
438308,2,4.35,,
438309,2,2.25,,
438310,2,3.00,,
438311,2,2.35,,
438312,2,2.25,,
438313,2,2.15,,
438314,2,2.10,,
438315,2,2.05,,
438316,2,2.00,,
438317,2,1.90,,
438318,2,1.80,,
438319,2,1.80,,
438320,2,1.80,,
438321,2,2.05,,
438322,2,2.15,,
438323,2,2.25,,
438324,2,2.40,,
438325,2,2.55,,
438326,2,2.70,,
438327,2,2.90,,
438328,2,3.05,,
438329,2,2.55,,
438330,2,3.05,,
438331,2,3.30,,
438332,2,3.00,,
438333,2,1.65,,
438334,2,2.90,,
438335,2,2.70,,
438336,2,2.65,,
438337,2,2.45,,
438338,2,2.30,,
438339,2,2.00,,
438340,2,1.70,,
438341,2,0.95,,
438342,2,0.95,,
438343,2,0.95,,
438344,2,0.95,,
438345,2,0.95,,
438346,2,2.80,,
438347,2,0.95,,
438348,2,0.95,,
438349,2,1.50,,
438350,2,5.10,,
438351,2,3.30,,
438352,2,3.65,,
438353,2,3.75,,
438354,2,3.35,,
438355,2,3.65,,
438356,2,1.65,,
438357,2,1.85,,
438358,2,4.20,,
438359,2,2.10,,
438360,2,3.05,,
438361,2,2.40,,
438362,2,2.30,,
438363,2,2.25,,
438364,2,2.15,,
438365,2,2.10,,
438366,2,2.10,,
438367,2,2.00,,
438368,2,1.95,,
438369,2,1.95,,
438370,2,1.95,,
438371,2,2.10,,
438372,2,2.20,,
438373,2,2.35,,
438374,2,2.45,,
438375,2,2.60,,
438376,2,2.75,,
438377,2,3.00,,
438378,2,3.15,,
438379,2,2.60,,
438380,2,3.15,,
438381,2,3.35,,
438382,2,3.10,,
438383,2,1.55,,
438384,2,3.00,,
438385,2,2.80,,
438386,2,2.70,,
438387,2,2.55,,
438388,2,2.35,,
438389,2,2.10,,
438390,2,1.85,,
438391,2,0.95,,
438392,2,0.95,,
438393,2,0.95,,
438394,2,0.95,,
438395,2,0.95,,
438396,2,0.95,,
438397,2,2.80,,
438398,2,0.95,,
438399,2,1.50,,
438400,2,5.15,,
438401,2,3.35,,
438402,2,3.75,,
438403,2,3.85,,
438404,2,3.45,,
438405,2,3.75,,
438406,2,1.55,,
438407,2,1.80,,
438408,2,4.15,,
438409,2,2.05,,
438410,2,3.10,,
438411,2,2.45,,
438412,2,2.35,,
438413,2,2.25,,
438414,2,2.15,,
438415,2,2.15,,
438416,2,2.10,,
438417,2,2.05,,
438418,2,2.00,,
438419,2,2.00,,
438420,2,2.00,,
438421,2,2.15,,
438422,2,2.25,,
438423,2,2.40,,
438424,2,2.50,,
438425,2,2.65,,
438426,2,2.75,,
438427,2,3.00,,
438428,2,3.20,,
438429,2,2.65,,
438430,2,3.20,,
438431,2,3.40,,
438432,2,3.15,,
438433,2,1.55,,
438434,2,3.05,,
438435,2,2.85,,
438436,2,2.75,,
438437,2,2.55,,
438438,2,2.40,,
438439,2,2.10,,
438440,2,1.95,,
438441,2,0.95,,
438442,2,0.95,,
438443,2,0.95,,
438444,2,0.95,,
438445,2,0.95,,
438446,2,0.95,,
438447,2,0.95,,
438448,2,2.80,,
438449,2,1.50,,
438450,2,5.20,,
438451,2,3.40,,
438452,2,3.75,,
438453,2,3.90,,
438454,2,3.45,,
438455,2,3.75,,
438456,2,1.55,,
438457,2,1.55,,
438458,2,4.05,,
438459,2,1.95,,
438460,2,3.15,,
438461,2,2.55,,
438462,2,2.40,,
438463,2,2.35,,
438464,2,2.25,,
438465,2,2.20,,
438466,2,2.15,,
438467,2,2.10,,
438468,2,2.05,,
438469,2,2.05,,
438470,2,2.05,,
438471,2,2.20,,
438472,2,2.30,,
438473,2,2.45,,
438474,2,2.55,,
438475,2,2.70,,
438476,2,2.85,,
438477,2,3.10,,
438478,2,3.25,,
438479,2,2.70,,
438480,2,3.25,,
438481,2,3.45,,
438482,2,3.20,,
438483,2,1.55,,
438484,2,3.10,,
438485,2,2.90,,
438486,2,2.80,,
438487,2,2.65,,
438488,2,2.45,,
438489,2,2.15,,
438490,2,2.00,,
438491,2,1.60,,
438492,2,1.60,,
438493,2,1.60,,
438494,2,1.60,,
438495,2,1.50,,
438496,2,1.50,,
438497,2,1.50,,
438498,2,1.50,,
438499,2,2.80,,
438500,2,5.25,,
438501,2,3.45,,
438502,2,3.80,,
438503,2,3.95,,
438504,2,3.50,,
438505,2,3.85,,
438506,2,5.35,,
438507,2,5.45,,
438508,2,7.75,,
438509,2,5.65,,
438510,2,4.80,,
438511,2,4.65,,
438512,2,4.55,,
438513,2,4.45,,
438514,2,4.30,,
438515,2,4.25,,
438516,2,4.15,,
438517,2,4.05,,
438518,2,3.90,,
438519,2,3.90,,
438520,2,3.90,,
438521,2,3.90,,
438522,2,2.95,,
438523,2,3.90,,
438524,2,3.90,,
438525,2,4.20,,
438526,2,4.45,,
438527,2,4.75,,
438528,2,4.90,,
438529,2,4.20,,
438530,2,4.90,,
438531,2,5.45,,
438532,2,5.25,,
438533,2,5.25,,
438534,2,5.10,,
438535,2,4.95,,
438536,2,4.85,,
438537,2,4.65,,
438538,2,4.50,,
438539,2,4.10,,
438540,2,4.05,,
438541,2,5.00,,
438542,2,5.00,,
438543,2,5.00,,
438544,2,5.00,,
438545,2,5.10,,
438546,2,5.10,,
438547,2,5.15,,
438548,2,5.20,,
438549,2,5.25,,
438550,2,2.80,,
438551,2,5.15,,
438552,2,5.50,,
438553,2,5.60,,
438554,2,5.55,,
438555,2,5.85,,
438556,2,3.55,,
438557,2,3.65,,
438558,2,5.95,,
438559,2,3.85,,
438560,2,2.50,,
438561,2,2.85,,
438562,2,2.75,,
438563,2,2.65,,
438564,2,2.55,,
438565,2,2.55,,
438566,2,2.50,,
438567,2,2.40,,
438568,2,2.40,,
438569,2,2.40,,
438570,2,2.40,,
438571,2,2.25,,
438572,2,2.15,,
438573,2,2.00,,
438574,2,1.90,,
438575,2,1.75,,
438576,2,0.95,,
438577,2,0.95,,
438578,2,0.95,,
438579,2,2.00,,
438580,2,2.60,,
438581,2,3.65,,
438582,2,3.40,,
438583,2,3.45,,
438584,2,3.30,,
438585,2,3.10,,
438586,2,3.05,,
438587,2,2.85,,
438588,2,2.70,,
438589,2,2.40,,
438590,2,2.45,,
438591,2,3.25,,
438592,2,3.25,,
438593,2,3.25,,
438594,2,3.25,,
438595,2,3.25,,
438596,2,3.30,,
438597,2,3.35,,
438598,2,3.40,,
438599,2,3.45,,
438600,2,5.15,,
438601,2,2.80,,
438602,2,1.15,,
438603,2,1.35,,
438604,2,3.75,,
438605,2,4.05,,
438606,2,3.90,,
438607,2,4.05,,
438608,2,6.30,,
438609,2,4.20,,
438610,2,2.85,,
438611,2,3.20,,
438612,2,3.10,,
438613,2,3.00,,
438614,2,2.90,,
438615,2,2.90,,
438616,2,2.85,,
438617,2,2.75,,
438618,2,2.75,,
438619,2,2.75,,
438620,2,2.75,,
438621,2,2.60,,
438622,2,2.50,,
438623,2,2.35,,
438624,2,2.25,,
438625,2,2.10,,
438626,2,1.95,,
438627,2,1.70,,
438628,2,1.50,,
438629,2,2.40,,
438630,2,2.95,,
438631,2,4.05,,
438632,2,3.75,,
438633,2,3.80,,
438634,2,3.65,,
438635,2,3.45,,
438636,2,3.40,,
438637,2,3.20,,
438638,2,3.05,,
438639,2,2.75,,
438640,2,2.75,,
438641,2,3.60,,
438642,2,3.60,,
438643,2,3.60,,
438644,2,3.60,,
438645,2,3.60,,
438646,2,3.65,,
438647,2,3.75,,
438648,2,3.75,,
438649,2,3.80,,
438650,2,5.50,,
438651,2,1.15,,
438652,2,2.80,,
438653,2,0.95,,
438654,2,4.10,,
438655,2,4.40,,
438656,2,4.05,,
438657,2,4.15,,
438658,2,6.45,,
438659,2,4.30,,
438660,2,3.00,,
438661,2,3.30,,
438662,2,3.20,,
438663,2,3.15,,
438664,2,3.05,,
438665,2,3.00,,
438666,2,2.95,,
438667,2,2.90,,
438668,2,2.85,,
438669,2,2.85,,
438670,2,2.85,,
438671,2,2.75,,
438672,2,2.60,,
438673,2,2.50,,
438674,2,2.40,,
438675,2,2.25,,
438676,2,2.10,,
438677,2,1.85,,
438678,2,1.70,,
438679,2,2.50,,
438680,2,3.05,,
438681,2,4.15,,
438682,2,3.90,,
438683,2,3.95,,
438684,2,3.80,,
438685,2,3.60,,
438686,2,3.50,,
438687,2,3.35,,
438688,2,3.15,,
438689,2,2.90,,
438690,2,2.90,,
438691,2,3.70,,
438692,2,3.70,,
438693,2,3.70,,
438694,2,3.70,,
438695,2,3.75,,
438696,2,3.75,,
438697,2,3.85,,
438698,2,3.90,,
438699,2,3.95,,
438700,2,5.60,,
438701,2,1.35,,
438702,2,0.95,,
438703,2,2.80,,
438704,2,4.25,,
438705,2,4.55,,
438706,2,3.60,,
438707,2,3.75,,
438708,2,6.00,,
438709,2,3.90,,
438710,2,3.45,,
438711,2,2.70,,
438712,2,2.60,,
438713,2,2.55,,
438714,2,2.45,,
438715,2,2.40,,
438716,2,2.40,,
438717,2,2.40,,
438718,2,2.40,,
438719,2,2.40,,
438720,2,2.40,,
438721,2,2.50,,
438722,2,2.60,,
438723,2,2.75,,
438724,2,2.85,,
438725,2,3.00,,
438726,2,3.15,,
438727,2,3.35,,
438728,2,3.55,,
438729,2,3.00,,
438730,2,3.50,,
438731,2,0.95,,
438732,2,0.95,,
438733,2,3.50,,
438734,2,0.95,,
438735,2,1.65,,
438736,2,1.70,,
438737,2,1.85,,
438738,2,2.05,,
438739,2,2.30,,
438740,2,2.45,,
438741,2,3.30,,
438742,2,3.30,,
438743,2,3.30,,
438744,2,3.30,,
438745,2,3.35,,
438746,2,3.35,,
438747,2,3.45,,
438748,2,3.45,,
438749,2,3.50,,
438750,2,5.55,,
438751,2,3.75,,
438752,2,4.10,,
438753,2,4.25,,
438754,2,2.80,,
438755,2,0.95,,
438756,2,3.90,,
438757,2,4.05,,
438758,2,6.35,,
438759,2,4.20,,
438760,2,3.75,,
438761,2,3.05,,
438762,2,2.90,,
438763,2,2.85,,
438764,2,2.75,,
438765,2,2.75,,
438766,2,2.70,,
438767,2,2.70,,
438768,2,2.70,,
438769,2,2.70,,
438770,2,2.70,,
438771,2,2.80,,
438772,2,2.90,,
438773,2,3.05,,
438774,2,3.15,,
438775,2,3.30,,
438776,2,3.45,,
438777,2,3.70,,
438778,2,3.85,,
438779,2,3.30,,
438780,2,3.85,,
438781,2,0.95,,
438782,2,1.65,,
438783,2,3.80,,
438784,2,1.75,,
438785,2,1.95,,
438786,2,2.00,,
438787,2,2.20,,
438788,2,2.40,,
438789,2,2.65,,
438790,2,2.80,,
438791,2,3.60,,
438792,2,3.60,,
438793,2,3.60,,
438794,2,3.60,,
438795,2,3.65,,
438796,2,3.65,,
438797,2,3.75,,
438798,2,3.75,,
438799,2,3.85,,
438800,2,5.85,,
438801,2,4.05,,
438802,2,4.40,,
438803,2,4.55,,
438804,2,0.95,,
438805,2,2.80,,
436306,16,3.75,,
436307,16,2.10,,
436308,16,5.05,,
436309,16,2.10,,
436310,16,4.35,,
436311,16,3.50,,
436312,16,3.35,,
436313,16,3.25,,
436314,16,3.10,,
436315,16,3.05,,
436316,16,3.00,,
436317,16,2.95,,
436318,16,2.85,,
436319,16,2.85,,
436320,16,2.85,,
436321,16,3.05,,
436322,16,3.20,,
436323,16,3.35,,
436324,16,3.55,,
436325,16,3.70,,
436326,16,3.90,,
436327,16,4.25,,
436328,16,4.45,,
436329,16,3.70,,
436330,16,4.45,,
436331,16,4.70,,
436332,16,4.40,,
436333,16,2.10,,
436334,16,4.25,,
436335,16,3.95,,
436336,16,3.90,,
436337,16,3.65,,
436338,16,3.40,,
436339,16,3.05,,
436340,16,2.80,,
436341,16,2.55,,
436342,16,2.55,,
436343,16,2.55,,
436344,16,2.55,,
436345,16,2.45,,
436346,16,2.40,,
436347,16,2.20,,
436348,16,2.10,,
436349,16,2.10,,
436350,16,7.15,,
436351,16,4.75,,
436352,16,5.20,,
436353,16,5.40,,
436354,16,4.80,,
436355,16,5.25,,
436356,16,2.10,,
436357,16,3.75,,
436358,16,5.05,,
436359,16,2.10,,
436360,16,4.50,,
436361,16,3.65,,
436362,16,3.50,,
436363,16,3.40,,
436364,16,3.30,,
436365,16,3.25,,
436366,16,3.20,,
436367,16,3.10,,
436368,16,3.05,,
436369,16,3.05,,
436370,16,3.05,,
436371,16,3.25,,
436372,16,3.35,,
436373,16,3.55,,
436374,16,3.70,,
436375,16,3.90,,
436376,16,4.10,,
436377,16,4.40,,
436378,16,4.65,,
